-760
-850
-950
-1040
-1140
-1220
-1320
-1420
-1360
-1460
-1550
-1500
-1590
-1680
-1770
-1870
-1970
-2070
-2170
-2270
-2370
-2470
-2560
-2660
-2760
-2850
-2950
-3050
-2990
-3090
-3180
-3280
-3380
-3480
-3580
-3680
-3780
-3880
-3970
-4070
-4170
-4270
-4210
-4310
-4410
-4510
-4610
-4710
-4810
-4740
-4670
-4770
-4870
-4970
-5070
-5170
-5260
-5180
-5260
-5350
-5450
-5550
-5650
-5750
-5850
-5950
-6050
-6150
-6240
-6330
-6430
-6530
-6630
-6720
-6810
-6910
-7010
-7110
-7060
-7160
-7260
-7210
-7310
-7410
-7500
-7600
-7690
-7790
-7720
-7790
-7890
-7980
-8070
-8170
-8250
-8350
-8420
-8520
-8610
-8690
-8780
-8880
-8980
-9060
-9150
-9240
-9340
-9440
-9520
-9460
-9560
-9660
-9750
-9840
-9940
-10030
-10130
-10230
-10330
-10420
-10520
-10620
-10720
-10810
-10750
-10850
-10940
-11040
-11140
-11240
-11330
-11410
-11500
-11590
-11690
-11790
-11890
-11980
-12080
-12180
-12260
-12340
-12440
-12530
-12610
-12710
-12810
-12910
-13010
-13110
-13210
-13310
-13410
-13500
-13600
-13670
-13610
-13700
-13790
-13880
-13960
-14050
-14150
-14250
-14340
-14280
-14350
-14420
-14510
-14600
-14700
-14790
-14890
-14980
-14900
-14990
-15090
-15190
-15290
-15360
-15460
-15560
-15660
-15760
-15860
-15950
-16020
-16110
-16210
-16310
-16400
-16500
-16600
-16700
-16800
-16900
-17000
-17090
-17190
-17290
-17380
-17450
-17550
-17640
-17730
-17830
-17930
-18030
-18110
-18210
-18150
-18240
-18320
-18420
-18360
-18460
-18560
-18650
-18740
-18840
-18940
-19040
-19130
-19230
-19330
-19430
-19530
-19610
-19710
-19810
-19900
-19980
-20080
-20010
-20100
-20190
-20130
-20220
-20320
-20260
-20360
-20450
-20550
-20640
-20730
-20830
-20920
-21010
-20940
-20880
-20960
-21050
-21150
-21240
-21340
-21280
-21360
-21460
-21560
-21660
-21740
-21830
-21760
-21690
-21780
-21870
-21960
-22050
-22150
-22240
-22330
-22430
-22520
-22610
-22700
-22800
-22720
-22810
-22900
-22990
-23080
-23180
-23280
-23370
-23310
-23410
-23490
-23580
-23670
-23770
-23860
-23790
-23890
-23990
-24090
-24020
-24100
-24180
-24270
-24360
-24460
-24550
-24650
-24750
-24670
-24600
-24540
-24630
-24720
-24820
-24920
-25010
-25110
-25200
-25300
-25400
-25490
-25590
-25690
-25790
-25890
-25830
-25920
-26020
-26110
-26190
-26130
-26220
-26310
-26400
-26490
-26410
-26510
-26460
-26400
-26480
-26570
-26670
-26760
-26860
-26950
-27050
-27130
-27230
-27320
-27420
-27520
-27610
-27710
-27800
-27890
-27990
-28090
-28170
-28270
-28370
-28460
-28550
-28490
-28560
-28660
-28740
-28670
-28760
-28860
-28940
-29040
-29130
-29230
-29310
-29410
-29500
-29600
-29690
-29790
-29880
-29980
-30080
-30020
-29950
-30040
-30140
-30220
-30310
-30400
-30330
-30420
-30500
-30590
-30680
-30760
-30840
-30940
-30870
-30800
-30900
-30830
-30930
-31020
-31120
-31220
-31300
-31380
-31470
-31550
-31630
-31550
-31640
-31740
-31810
-31900
-32000
-32070
-32000
-32100
-32170
-32110
-32210
-32290
-32390
-32470
-32560
-32660
-32590
-32690
-32790
-32890
-32990
-33090
-33190
-33290
-33370
-33470
-33570
-33670
-33600
-33700
-33800
-33880
-33960
-33890
-33830
-33910
-33840
-33930
-34020
-34120
-34210
-34310
-34390
-34310
-34390
-34490
-34590
